category,id,player1_name,player1_odds,player2_name,player2_odds,score,surface,timestamp,title,winner
WTA,2018-09-03-Sabalenka A-Osaka N,Sabalenka A.,1.62,Osaka N.,2.37,1:2,hard,2018-09-03 18:00,WTA US Open 2018,2
ATP,2018-09-03-Djokovic N-Sousa J,Djokovic N.,1.03,Sousa J.,18.06,3:0,hard,2018-09-03 18:15,ATP US Open 2018,1
WTA,2018-09-03-Vondrousova M-Tsurenko L,Vondrousova M.,2.4,Tsurenko L.,1.61,1:2,hard,2018-09-03 19:30,WTA US Open 2018,2
ATP,2018-09-03-Cilic M-Goffin D,Cilic M.,1.53,Goffin D.,2.62,3:0,hard,2018-09-03 20:25,ATP US Open 2018,1
WTA,2018-09-03-Suarez Navarro C-Sharapova M,Suarez Navarro C.,3.18,Sharapova M.,1.38,2:0,hard,2018-09-03 23:15,WTA US Open 2018,1
ATP,2018-09-04-Millman J-Federer R,Millman J.,14.65,Federer R.,1.04,3:1,hard,2018-09-04 01:15,ATP US Open 2018,1
WTA,2018-09-04-Stephens S-Sevastova A,Stephens S.,1.3,Sevastova A.,3.65,0:2,hard,2018-09-04 16:15,WTA US Open 2018,2
ATP,2018-09-04-Del Potro J-Isner J,Del Potro J.,1.3,Isner J.,3.7,3:1,hard,2018-09-04 18:00,ATP US Open 2018,1
WTA,2018-09-04-Williams S-Pliskova Ka,Williams S.,1.32,Pliskova Ka.,3.56,2:0,hard,2018-09-04 23:20,WTA US Open 2018,1
ATP,2018-09-05-Nadal R-Thiem D,Nadal R.,1.26,Thiem D.,4.03,3:2,hard,2018-09-05 01:15,ATP US Open 2018,1
WTA,2018-09-05-Osaka N-Tsurenko L,Osaka N.,1.39,Tsurenko L.,3.15,2:0,hard,2018-09-05 16:15,WTA US Open 2018,1
ATP,2018-09-05-Cilic M-Nishikori K,Cilic M.,1.59,Nishikori K.,2.42,2:3,hard,2018-09-05 17:50,ATP US Open 2018,2
WTA,2018-09-05-Suarez Navarro C-Keys M,Suarez Navarro C.,3.23,Keys M.,1.37,0:2,hard,2018-09-05 23:15,WTA US Open 2018,2
ATP,2018-09-06-Djokovic N-Millman J,Djokovic N.,1.07,Millman J.,9.9,3:0,hard,2018-09-06 01:05,ATP US Open 2018,1
WTA,2018-09-06-Williams S-Sevastova A,Williams S.,1.21,Sevastova A.,4.7,2:0,hard,2018-09-06 23:20,WTA US Open 2018,1
WTA,2018-09-07-Keys M-Osaka N,Keys M.,1.65,Osaka N.,2.29,0:2,hard,2018-09-07 00:55,WTA US Open 2018,2
ATP,2018-09-07-Nishikori K-Djokovic N,Nishikori K.,5.16,Djokovic N.,1.18,0:3,hard,2018-09-07 23:00,ATP US Open 2018,2
WTA,2018-09-08-Bouzkova M-Branstine C,Bouzkova M.,1.11,Branstine C.,6.27,2:0,hard,2018-09-08 15:35,WTA Quebec City,1
WTA,2018-09-08-Davis L-Rodgers A,Davis L.,1.13,Rodgers A.,5.89,2:1,hard,2018-09-08 16:20,WTA Quebec City,1
WTA,2018-09-08-Bui J-Mateas M,Bui J.,11.61,Mateas M.,1.04,0:2,hard,2018-09-08 17:20,WTA Quebec City,2
WTA,2018-09-08-Cako J-Pegula J,Cako J.,6.31,Pegula J.,1.11,0:2,hard,2018-09-08 18:15,WTA Quebec City,2
WTA,2018-09-08-Dabrowski G-Jovic J,Dabrowski G.,1.95,Jovic J.,1.81,2:1,hard,2018-09-08 19:00,WTA Quebec City,1
WTA,2018-09-08-Kukharchuk N-Duval V,Kukharchuk N.,4.84,Duval V.,1.17,0:2,hard,2018-09-08 19:30,WTA Quebec City,2
WTA,2018-09-08-Williams S-Osaka N,Williams S.,1.34,Osaka N.,3.4,0:2,hard,2018-09-08 20:20,WTA US Open 2018,2
WTA,2018-09-08-Karatantcheva S-Krajicek M,Karatantcheva S.,1.6,Krajicek M.,2.29,2:1,hard,2018-09-08 20:45,WTA Quebec City,1
WTA,2018-09-08-Jakupovic D-Chang S,Jakupovic D.,1.16,Chang S.,5.03,2:0,hard,2018-09-08 20:55,WTA Quebec City,1
WTA,2018-09-08-Elie J-Vagramov A,Elie J.,1.16,Vagramov A.,5.17,2:0,hard,2018-09-08 22:00,WTA Quebec City,1
WTA,2018-09-08-Day K-Santamaria S,Day K.,1.33,Santamaria S.,3.29,2:1,hard,2018-09-08 22:55,WTA Quebec City,1
WTA,2018-09-09-Perez E-Jang S,Perez E.,1.7,Jang S. J.,2.22,1:2,hard,2018-09-09 06:00,WTA Hiroshima 2018,2
WTA,2018-09-09-Ninomiya M-Dart H,Ninomiya M.,6.03,Dart H.,1.12,1:2,hard,2018-09-09 06:00,WTA Hiroshima 2018,2
WTA,2018-09-09-Zhang K-Savinykh V,Zhang K.,1.43,Savinykh V.,2.77,1:2,hard,2018-09-09 06:40,WTA Hiroshima 2018,2
WTA,2018-09-09-Zaja A-Radanovic D,Zaja A.,1.67,Radanovic D.,2.2,2:0,hard,2018-09-09 07:00,WTA Hiroshima 2018,1
WTA,2018-09-09-Radwanska U-Imanishi M,Radwanska U.,1.56,Imanishi M.,2.42,2:0,hard,2018-09-09 07:50,WTA Hiroshima 2018,1
WTA,2018-09-09-Anisimova A-Kobori M,Anisimova A.,1.08,Kobori M.,7.91,2:0,hard,2018-09-09 08:20,WTA Hiroshima 2018,1
WTA,2018-09-09-Rodionova Ar-Muramatsu C,Rodionova Ar.,1.22,Muramatsu C.,4.2,2:1,hard,2018-09-09 08:35,WTA Hiroshima 2018,1
WTA,2018-09-09-Soler-Espinosa S-Kovinic D,Soler-Espinosa S.,1.53,Kovinic D.,2.47,2:0,hard,2018-09-09 09:20,WTA Hiroshima 2018,1
WTA,2018-09-09-Kuwata H-Dart H,Kuwata H.,2.71,Dart H.,1.46,2:0,hard,2018-09-09 09:45,WTA Hiroshima 2018,1
WTA,2018-09-09-Han X-Flink V,Han X.Y.,3.2,Flink V.,1.35,0:2,hard,2018-09-09 10:00,WTA Hiroshima 2018,2
WTA,2018-09-09-Zhang Y-Savinykh V,Zhang Y.,1.73,Savinykh V.,2.07,2:0,hard,2018-09-09 11:00,WTA Hiroshima 2018,1
WTA,2018-09-09-Han N-Hon P,Han N.,2.11,Hon P.,1.73,0:2,hard,2018-09-09 11:10,WTA Hiroshima 2018,2
WTA,2018-09-09-Anisimova A-Radwanska U,Anisimova A.,1.35,Radwanska U.,3.42,2:1,hard,2018-09-09 11:35,WTA Hiroshima 2018,1
WTA,2018-09-09-Lao D-Jang S,Lao D.,1.29,Jang S. J.,3.56,0:2,hard,2018-09-09 12:25,WTA Hiroshima 2018,2
WTA,2018-09-09-Martincova T-Sebov K,Martincova T.,1.6,Sebov K.,2.31,2:0,hard,2018-09-09 14:10,WTA Quebec City,1
WTA,2018-09-09-Bouzkova M-Mateas M,Bouzkova M.,1.3,Mateas M.,3.47,2:0,hard,2018-09-09 14:10,WTA Quebec City,1
WTA,2018-09-09-Davis L-Pegula J,Davis L.,2.32,Pegula J.,1.59,1:2,hard,2018-09-09 15:35,WTA Quebec City,2
WTA,2018-09-09-Jakupovic D-Duval V,Jakupovic D.,1.45,Duval V.,2.7,1:2,hard,2018-09-09 15:55,WTA Quebec City,2
WTA,2018-09-09-Elie J-Dabrowski G,Elie J.,3.22,Dabrowski G.,1.34,0:2,hard,2018-09-09 17:45,WTA Quebec City,2
ATP,2018-09-09-Del Potro J-Djokovic N,Del Potro J.,2.87,Djokovic N.,1.45,0:3,hard,2018-09-09 20:20,ATP US Open 2018,2
WTA,2018-09-10-Riske A-Zheng S,Riske A.,1.69,Zheng S.,2.17,0:2,hard,2018-09-10 02:45,WTA Hiroshima 2018,2
WTA,2018-09-10-Zaja A-Soler-Espinosa S,Zaja A.,1.84,Soler-Espinosa S.,1.92,0:2,hard,2018-09-10 03:10,WTA Hiroshima 2018,2
WTA,2018-09-10-Kato M-Zhu L,Kato M.,3.94,Zhu L.,1.26,0:2,hard,2018-09-10 03:55,WTA Hiroshima 2018,2
WTA,2018-09-10-Flink V-Hon P,Flink V.,1.57,Hon P.,2.35,0:2,hard,2018-09-10 04:40,WTA Hiroshima 2018,2
WTA,2018-09-10-Anisimova A-Kuwata H,Anisimova A.,1.16,Kuwata H.,5.17,2:0,hard,2018-09-10 05:05,WTA Hiroshima 2018,1
WTA,2018-09-10-Duan Y-Kumkhum L,Duan Y.,2.91,Kumkhum L.,1.42,1:2,hard,2018-09-10 05:10,WTA Hiroshima 2018,2
WTA,2018-09-10-Golubic V-Doi M,Golubic V.,2.0,Doi M.,1.81,2:1,hard,2018-09-10 05:45,WTA Hiroshima 2018,1
WTA,2018-09-10-Zhang Y-Jang S,Zhang Y.,1.83,Jang S. J.,1.93,2:1,hard,2018-09-10 06:10,WTA Hiroshima 2018,1
WTA,2018-09-10-Rodionova Ar-Soler-Espinosa S,Rodionova Ar.,1.83,Soler-Espinosa S.,1.96,2:1,hard,2018-09-10 06:40,WTA Hiroshima 2018,1
WTA,2018-09-10-Tomljanovic A-Ferro F,Tomljanovic A.,1.22,Ferro F.,4.31,2:0,hard,2018-09-10 08:00,WTA Hiroshima 2018,1
WTA,2018-09-10-Niculescu M-Watson H,Niculescu M.,1.9,Watson H.,1.89,0:2,hard,2018-09-10 15:10,WTA Quebec City,2
WTA,2018-09-10-Duval V-Brengle M,Duval V.,3.69,Brengle M.,1.28,1:2,hard,2018-09-10 16:05,WTA Quebec City,2
WTA,2018-09-10-Yastremska D-McHale C,Yastremska D.,1.41,McHale C.,2.93,1:2,hard,2018-09-10 19:10,WTA Quebec City,2
WTA,2018-09-10-Kudermetova V-Parmentier P,Kudermetova V.,2.24,Parmentier P.,1.65,0:2,hard,2018-09-10 21:40,WTA Quebec City,2
WTA,2018-09-10-Haddad Maia B-Puig M,Haddad Maia B.,3.33,Puig M.,1.33,0:2,hard,2018-09-10 23:25,WTA Quebec City,2
WTA,2018-09-11-Fernandez L-Dabrowski G,Fernandez L. A.,2.42,Dabrowski G.,1.56,2:0,hard,2018-09-11 00:50,WTA Quebec City,1
WTA,2018-09-11-Sorribes Tormo S-Diyas Z,Sorribes Tormo S.,4.13,Diyas Z.,1.24,0:2,hard,2018-09-11 02:40,WTA Hiroshima 2018,2
WTA,2018-09-11-Linette M-Larsson J,Linette M.,1.69,Larsson J.,2.18,2:0,hard,2018-09-11 02:40,WTA Hiroshima 2018,1
WTA,2018-09-11-Fett J-Anisimova A,Fett J.,4.64,Anisimova A.,1.2,0:2,hard,2018-09-11 02:40,WTA Hiroshima 2018,2
WTA,2018-09-11-Hon P-Wang Q,Hon P.,4.5,Wang Q.,1.21,1:2,hard,2018-09-11 03:45,WTA Hiroshima 2018,2
WTA,2018-09-11-Hibino N-Bouchard E,Hibino N.,2.42,Bouchard E.,1.56,2:0,hard,2018-09-11 04:05,WTA Hiroshima 2018,1
WTA,2018-09-11-Zidansek T-Rodionova Ar,Zidansek T.,1.5,Rodionova Ar.,2.6,2:0,hard,2018-09-11 04:05,WTA Hiroshima 2018,1
WTA,2018-09-11-Hercog P-Hsieh S-W,Hercog P.,2.43,Hsieh S-W.,1.57,1:2,hard,2018-09-11 05:40,WTA Hiroshima 2018,2
WTA,2018-09-11-Minella M-Nara K,Minella M.,2.17,Nara K.,1.69,2:0,hard,2018-09-11 05:50,WTA Hiroshima 2018,1
WTA,2018-09-11-Baindl K-Zhang Y,Baindl K.,1.52,Zhang Y.,2.54,2:0,hard,2018-09-11 06:00,WTA Hiroshima 2018,1
WTA,2018-09-11-Zhang S-Frech M,Zhang S.,1.27,Frech M.,3.87,2:0,hard,2018-09-11 07:40,WTA Hiroshima 2018,1
WTA,2018-09-11-Pegula J-Pliskova Kr,Pegula J.,2.59,Pliskova Kr.,1.5,2:0,hard,2018-09-11 15:05,WTA Quebec City,1
WTA,2018-09-11-Rodina E-Garcia-Perez G,Rodina E.,1.82,Garcia-Perez G.,2.0,1:2,hard,2018-09-11 15:10,WTA Quebec City,2
WTA,2018-09-11-Marino R-Maria T,Marino R.,2.96,Maria T.,1.4,2:0,hard,2018-09-11 16:45,WTA Quebec City,1
WTA,2018-09-11-Ahn K-Govortsova O,Ahn K.,1.55,Govortsova O.,2.48,0:2,hard,2018-09-11 17:15,WTA Quebec City,2
WTA,2018-09-11-Safarova L-Jabeur O,Safarova L.,1.34,Jabeur O.,3.3,1:2,hard,2018-09-11 18:10,WTA Quebec City,2
WTA,2018-09-11-Bouzkova M-Karatantcheva S,Bouzkova M.,1.56,Karatantcheva S.,2.44,2:0,hard,2018-09-11 18:50,WTA Quebec City,1
WTA,2018-09-11-Sabalenka A-Lepchenko V,Sabalenka A.,1.16,Lepchenko V.,5.55,0:2,hard,2018-09-11 23:10,WTA Quebec City,2
WTA,2018-09-12-Abanda F-Martincova T,Abanda F.,1.66,Martincova T.,2.21,2:1,hard,2018-09-12 01:00,WTA Quebec City,1
WTA,2018-09-12-Tomljanovic A-Zhu L,Tomljanovic A.,1.34,Zhu L.,3.31,2:0,hard,2018-09-12 02:40,WTA Hiroshima 2018,1
WTA,2018-09-12-Anisimova A-Zheng S,Anisimova A.,1.45,Zheng S.,2.74,2:0,hard,2018-09-12 05:20,WTA Hiroshima 2018,1
WTA,2018-09-12-Broady N-Martic P,Broady N.,4.56,Martic P.,1.21,0:2,hard,2018-09-12 15:10,WTA Quebec City,2
WTA,2018-09-12-Kenin S-Barthel M,Kenin S.,1.78,Barthel M.,2.05,2:0,hard,2018-09-12 16:05,WTA Quebec City,1
WTA,2018-09-12-McHale C-Parmentier P,McHale C.,1.76,Parmentier P.,2.05,1:2,hard,2018-09-12 16:15,WTA Quebec City,2
WTA,2018-09-12-Watson H-Fernandez L,Watson H.,1.13,Fernandez L. A.,6.08,2:0,hard,2018-09-12 23:05,WTA Quebec City,1
WTA,2018-09-13-Lepchenko V-Bouzkova M,Lepchenko V.,1.64,Bouzkova M.,2.26,2:1,hard,2018-09-13 00:55,WTA Quebec City,1
WTA,2018-09-13-Schmiedlova A-Golubic V,Schmiedlova A. K.,1.89,Golubic V.,1.93,2:1,hard,2018-09-13 01:40,WTA Hiroshima 2018,1
WTA,2018-09-13-Baindl K-Diyas Z,Baindl K.,3.9,Diyas Z.,1.26,1:2,hard,2018-09-13 01:40,WTA Hiroshima 2018,2
WTA,2018-09-13-Minella M-Hsieh S-W,Minella M.,2.81,Hsieh S-W.,1.44,0:2,hard,2018-09-13 02:40,WTA Hiroshima 2018,2
WTA,2018-09-13-Zhang S-Hibino N,Zhang S.,1.49,Hibino N.,2.65,2:0,hard,2018-09-13 04:10,WTA Hiroshima 2018,1
WTA,2018-09-13-Kumkhum L-Wang Q,Kumkhum L.,9.95,Wang Q.,1.07,0:2,hard,2018-09-13 04:35,WTA Hiroshima 2018,2
WTA,2018-09-13-Linette M-Zidansek T,Linette M.,1.68,Zidansek T.,2.2,2:0,hard,2018-09-13 06:10,WTA Hiroshima 2018,1
WTA,2018-09-13-Jabeur O-Pegula J,Jabeur O.,1.51,Pegula J.,2.55,0:2,hard,2018-09-13 15:05,WTA Quebec City,2
WTA,2018-09-13-Govortsova O-Martic P,Govortsova O.,6.03,Martic P.,1.14,0:2,hard,2018-09-13 16:50,WTA Quebec City,2
WTA,2018-09-13-Kenin S-Abanda F,Kenin S.,1.58,Abanda F.,2.38,2:0,hard,2018-09-13 23:10,WTA Quebec City,1
WTA,2018-09-14-Garcia-Perez G-Marino R,Garcia-Perez G.,2.42,Marino R.,1.56,1:2,hard,2018-09-14 00:35,WTA Quebec City,2
WTA,2018-09-14-Schmiedlova A-Anisimova A,Schmiedlova A. K.,5.63,Anisimova A.,1.15,0:2,hard,2018-09-14 06:30,WTA Hiroshima 2018,2
WTA,2018-09-14-Zhang S-Diyas Z,Zhang S.,2.21,Diyas Z.,1.66,2:0,hard,2018-09-14 06:55,WTA Hiroshima 2018,1
WTA,2018-09-14-Linette M-Wang Q,Linette M.,2.9,Wang Q.,1.42,0:2,hard,2018-09-14 07:50,WTA Hiroshima 2018,2
WTA,2018-09-14-Pegula J-Martic P,Pegula J.,5.54,Martic P.,1.15,2:0,hard,2018-09-14 16:10,WTA Quebec City,1
WTA,2018-09-14-Lepchenko V-Parmentier P,Lepchenko V.,1.74,Parmentier P.,2.12,0:2,hard,2018-09-14 17:50,WTA Quebec City,2
WTA,2018-09-14-Kenin S-Puig M,Kenin S.,2.94,Puig M.,1.42,2:0,hard,2018-09-14 19:25,WTA Quebec City,1
WTA,2018-09-14-Watson H-Marino R,Watson H.,1.72,Marino R.,2.16,2:0,hard,2018-09-14 23:10,WTA Quebec City,1
WTA,2018-09-15-Tomljanovic A-Hsieh S-W,Tomljanovic A.,1.77,Hsieh S-W.,2.13,1:2,hard,2018-09-15 03:00,WTA Hiroshima 2018,2
WTA,2018-09-15-Zhang S-Anisimova A,Zhang S.,2.86,Anisimova A.,1.44,0:2,hard,2018-09-15 05:10,WTA Hiroshima 2018,2
WTA,2018-09-15-Wang Q-Hsieh S-W,Wang Q.,1.44,Hsieh S-W.,2.86,0:2,hard,2018-09-15 08:30,WTA Hiroshima 2018,2
WTA,2018-09-15-Kenin S-Pegula J,Kenin S.,1.45,Pegula J.,2.81,1:2,hard,2018-09-15 16:10,WTA Quebec City,2
WTA,2018-09-15-Parmentier P-Watson H,Parmentier P.,2.34,Watson H.,1.61,2:1,hard,2018-09-15 18:25,WTA Quebec City,1
WTA,2018-09-16-Anisimova A-Hsieh S-W,Anisimova A.,1.41,Hsieh S-W.,3.02,0:2,hard,2018-09-16 04:10,WTA Hiroshima 2018,2
WTA,2018-09-16-Parmentier P-Pegula J,Parmentier P.,1.84,Pegula J.,2.01,2:0,hard,2018-09-16 15:10,WTA Quebec City,1
WTA,2018-09-23-Tsurenko L-Kasatkina D,Tsurenko L.,2.08,Kasatkina D.,1.77,0:2,hard,2018-09-23 08:35,WTA Wuhan 2018,2
WTA,2018-09-23-Mertens E-Sasnovich A,Mertens E.,1.4,Sasnovich A.,2.99,0:2,hard,2018-09-23 09:35,WTA Wuhan 2018,2
WTA,2018-09-23-Stosur S-Zhang S,Stosur S.,3.05,Zhang S.,1.38,0:2,hard,2018-09-23 11:40,WTA Wuhan 2018,2
WTA,2018-09-23-Kontaveit A-Stephens S,Kontaveit A.,2.88,Stephens S.,1.42,2:1,hard,2018-09-23 13:05,WTA Wuhan 2018,1
WTA,2018-09-24-Golubic V-Sorribes Tormo S,Golubic V.,1.51,Sorribes Tormo S.,2.6,2:1,hard,2018-09-24 03:10,WTA Wuhan 2018,1
WTA,2018-09-24-Muguruza G-Van Uytvanck A,Muguruza G.,1.4,Van Uytvanck A.,2.99,2:0,hard,2018-09-24 03:10,WTA Wuhan 2018,1
WTA,2018-09-24-Pera B-Wang Xiy,Pera B.,1.49,Wang Xiy.,2.68,0:2,hard,2018-09-24 03:10,WTA Wuhan 2018,2
WTA,2018-09-24-Wang Y-Keys M,Wang Y.,4.83,Keys M.,1.19,0:2,hard,2018-09-24 04:35,WTA Wuhan 2018,2
WTA,2018-09-24-Sabalenka A-Suarez Navarro C,Sabalenka A.,1.45,Suarez Navarro C.,2.77,2:1,hard,2018-09-24 05:00,WTA Wuhan 2018,1
WTA,2018-09-24-Saville D-Ostapenko J,Saville D.,2.15,Ostapenko J.,1.71,2:0,hard,2018-09-24 06:15,WTA Wuhan 2018,1
WTA,2018-09-24-Niculescu M-Cibulkova D,Niculescu M.,3.44,Cibulkova D.,1.32,0:2,hard,2018-09-24 06:25,WTA Wuhan 2018,2
WTA,2018-09-24-Cornet A-Strycova B,Cornet A.,2.29,Strycova B.,1.63,0:2,hard,2018-09-24 07:10,WTA Wuhan 2018,2
WTA,2018-09-24-Konta J-Barty A,Konta J.,2.09,Barty A.,1.75,0:2,hard,2018-09-24 08:00,WTA Wuhan 2018,2
WTA,2018-09-24-Krunic A-Giorgi C,Krunic A.,2.77,Giorgi C.,1.45,2:1,hard,2018-09-24 08:10,WTA Wuhan 2018,1
WTA,2018-09-24-Bertens K-Bencic B,Bertens K.,1.44,Bencic B.,2.81,2:1,hard,2018-09-24 11:35,WTA Wuhan 2018,1
WTA,2018-09-24-Wang Q-Sakkari M,Wang Q.,1.48,Sakkari M.,2.66,2:0,hard,2018-09-24 11:40,WTA Wuhan 2018,1
WTA,2018-09-24-Kenin S-Hsieh S-W,Kenin S.,1.99,Hsieh S-W.,1.83,2:0,hard,2018-09-24 11:50,WTA Wuhan 2018,1
WTA,2018-09-24-Hercog P-Zhang S,Hercog P.,3.1,Zhang S.,1.37,0:2,hard,2018-09-24 13:40,WTA Wuhan 2018,2
WTA,2018-09-25-Vekic D-Kontaveit A,Vekic D.,2.19,Kontaveit A.,1.69,0:2,hard,2018-09-25 03:10,WTA Wuhan 2018,2
WTA,2018-09-25-Peterson R-Wozniacki C,Peterson R.,3.32,Wozniacki C.,1.34,0:2,hard,2018-09-25 03:10,WTA Wuhan 2018,2
WTA,2018-09-25-Sabalenka A-Svitolina E,Sabalenka A.,1.91,Svitolina E.,1.9,2:1,hard,2018-09-25 03:10,WTA Wuhan 2018,1
WTA,2018-09-25-Sasnovich A-Puig M,Sasnovich A.,1.94,Puig M.,1.88,0:2,hard,2018-09-25 03:10,WTA Wuhan 2018,2
WTA,2018-09-25-Goerges J-Kenin S,Goerges J.,1.55,Kenin S.,2.46,1:2,hard,2018-09-25 05:10,WTA Wuhan 2018,2
WTA,2018-09-25-Zheng S-Barty A,Zheng S.,5.09,Barty A.,1.18,1:2,hard,2018-09-25 05:15,WTA Wuhan 2018,2
WTA,2018-09-25-Krunic A-Kvitova P,Krunic A.,4.43,Kvitova P.,1.22,0:2,hard,2018-09-25 06:05,WTA Wuhan 2018,2
WTA,2018-09-25-Muguruza G-Golubic V,Muguruza G.,1.15,Golubic V.,5.69,2:0,hard,2018-09-25 07:45,WTA Wuhan 2018,1
WTA,2018-09-25-Pliskova Ka-Wang Q,Pliskova Ka.,1.72,Wang Q.,2.15,1:2,hard,2018-09-25 07:45,WTA Wuhan 2018,2
WTA,2018-09-25-Strycova B-Saville D,Strycova B.,1.68,Saville D.,2.2,0:2,hard,2018-09-25 07:50,WTA Wuhan 2018,2
WTA,2018-09-25-Bertens K-Pavlyuchenkova A,Bertens K.,1.75,Pavlyuchenkova A.,2.11,0:2,hard,2018-09-25 08:00,WTA Wuhan 2018,2
WTA,2018-09-25-Wang Xiy-Kasatkina D,Wang Xiy.,3.98,Kasatkina D.,1.26,1:2,hard,2018-09-25 09:00,WTA Wuhan 2018,2
WTA,2018-09-25-Siniakova K-Garcia C,Siniakova K.,2.42,Garcia C.,1.57,2:1,hard,2018-09-25 11:40,WTA Wuhan 2018,1
WTA,2018-09-25-Halep S-Cibulkova D,Halep S.,1.38,Cibulkova D.,3.13,0:2,hard,2018-09-25 15:00,WTA Wuhan 2018,2
WTA,2018-09-26-Kerber A-Barty A,Kerber A.,1.53,Barty A.,2.56,0:2,hard,2018-09-26 03:10,WTA Wuhan 2018,2
WTA,2018-09-26-Pavlyuchenkova A-Kvitova P,Pavlyuchenkova A.,2.76,Kvitova P.,1.46,2:1,hard,2018-09-26 04:45,WTA Wuhan 2018,1
WTA,2018-09-26-Wang Q-Saville D,Wang Q.,1.61,Saville D.,2.36,2:0,hard,2018-09-26 07:15,WTA Wuhan 2018,1
WTA,2018-09-26-Kenin S-Sabalenka A,Kenin S.,3.05,Sabalenka A.,1.39,0:2,hard,2018-09-26 08:35,WTA Wuhan 2018,2
WTA,2018-09-26-Cibulkova D-Kasatkina D,Cibulkova D.,1.89,Kasatkina D.,1.93,2:0,hard,2018-09-26 09:15,WTA Wuhan 2018,1
WTA,2018-09-26-Zhang S-Kontaveit A,Zhang S.,2.47,Kontaveit A.,1.56,1:2,hard,2018-09-26 10:00,WTA Wuhan 2018,2
WTA,2018-09-26-Puig M-Wozniacki C,Puig M.,2.82,Wozniacki C.,1.44,2:0,hard,2018-09-26 11:40,WTA Wuhan 2018,1
WTA,2018-09-26-Muguruza G-Siniakova K,Muguruza G.,1.35,Siniakova K.,3.29,0:2,hard,2018-09-26 14:20,WTA Wuhan 2018,2
WTA,2018-09-27-Barty A-Pavlyuchenkova A,Barty A.,1.63,Pavlyuchenkova A.,2.33,2:1,hard,2018-09-27 06:40,WTA Wuhan 2018,1
WTA,2018-09-27-Wang Q-Puig M,Wang Q.,1.6,Puig M.,2.38,2:0,hard,2018-09-27 09:00,WTA Wuhan 2018,1
WTA,2018-09-27-Cibulkova D-Sabalenka A,Cibulkova D.,2.58,Sabalenka A.,1.52,0:2,hard,2018-09-27 10:40,WTA Wuhan 2018,2
WTA,2018-09-27-Kontaveit A-Siniakova K,Kontaveit A.,1.7,Siniakova K.,2.2,2:0,hard,2018-09-27 12:20,WTA Wuhan 2018,1
WTA,2018-09-28-Sabalenka A-Barty A,Sabalenka A.,1.71,Barty A.,2.15,2:0,hard,2018-09-28 10:40,WTA Wuhan 2018,1
WTA,2018-09-29-Sabalenka A-Kontaveit A,Sabalenka A.,1.51,Kontaveit A.,2.61,2:0,hard,2018-09-29 11:10,WTA Wuhan 2018,1
WTA,2018-09-30-Petkovic A-Tsurenko L,Petkovic A.,2.16,Tsurenko L.,1.69,0:2,hard,2018-09-30 06:05,WTA Beijing 2018,2
WTA,2018-09-30-Pera B-Keys M,Pera B.,3.52,Keys M.,1.31,0:2,hard,2018-09-30 06:40,WTA Beijing 2018,2
WTA,2018-09-30-Duan Y-Cibulkova D,Duan Y.,5.38,Cibulkova D.,1.16,0:2,hard,2018-09-30 08:25,WTA Beijing 2018,2
WTA,2018-09-30-Vandeweghe C-Hercog P,Vandeweghe C.,1.76,Hercog P.,2.06,0:2,hard,2018-09-30 08:40,WTA Beijing 2018,2
WTA,2018-09-30-Sevastova A-Cornet A,Sevastova A.,1.41,Cornet A.,2.9,2:0,hard,2018-09-30 09:00,WTA Beijing 2018,1
WTA,2018-09-30-Flipkens K-Boulter K,Flipkens K.,1.72,Boulter K.,2.12,2:1,hard,2018-09-30 10:55,WTA Beijing 2018,1
WTA,2018-09-30-Stephens S-Pavlyuchenkova A,Stephens S.,1.71,Pavlyuchenkova A.,2.14,2:1,hard,2018-09-30 11:40,WTA Beijing 2018,1
WTA,2018-09-30-Cirstea S-Bertens K,Cirstea S.,3.72,Bertens K.,1.28,0:2,hard,2018-09-30 14:45,WTA Beijing 2018,2
WTA,2018-10-01-Pliskova Ka-Stosur S,Pliskova Ka.,1.16,Stosur S.,5.4,2:0,hard,2018-10-01 04:40,WTA Beijing 2018,1
WTA,2018-10-01-Muguruza G-Makarova E,Muguruza G.,1.36,Makarova E.,3.16,2:0,hard,2018-10-01 04:40,WTA Beijing 2018,1
WTA,2018-10-01-Putintseva Y-Suarez Navarro C,Putintseva Y.,2.6,Suarez Navarro C.,1.49,0:2,hard,2018-10-01 04:40,WTA Beijing 2018,2
WTA,2018-10-01-Van Uytvanck A-Siniakova K,Van Uytvanck A.,2.76,Siniakova K.,1.44,0:2,hard,2018-10-01 04:40,WTA Beijing 2018,2
WTA,2018-10-01-Sasnovich A-Buzarnescu M,Sasnovich A.,1.6,Buzarnescu M.,2.34,2:0,hard,2018-10-01 05:50,WTA Beijing 2018,1
WTA,2018-10-01-Martic P-Strycova B,Martic P.,1.94,Strycova B.,1.87,2:0,hard,2018-10-01 06:25,WTA Beijing 2018,1
WTA,2018-10-01-Zhang S-Mertens E,Zhang S.,2.63,Mertens E.,1.49,2:1,hard,2018-10-01 07:45,WTA Beijing 2018,1
WTA,2018-10-01-Bencic B-Wozniacki C,Bencic B.,3.35,Wozniacki C.,1.33,0:2,hard,2018-10-01 09:50,WTA Beijing 2018,2
WTA,2018-10-01-Diyas Z-Osaka N,Diyas Z.,4.2,Osaka N.,1.23,0:2,hard,2018-10-01 10:40,WTA Beijing 2018,2
